Order Number,Sales Date,Sales Channel,Currency,Salesteamindex,Storeindex,Productindex,Order qty,unit price,unit cost,Revenue,Profit
SO18225,2/6/2020,In-Store,USD,14,158,18,8,535.71,382.65,4285.68,3903.03
SO18226,3/23/2020,Wholesale,USD,21,156,10,10,566.28,404.49,5662.82,5258.34
SO18227,1/1/2020,Distributor,USD,25,360,39,1,383.29,273.78,383.29,109.51
SO18228,5/23/2020,Distributor,USD,3,43,2,9,423.29,302.35,3809.6,3507.25
SO18229,5/8/2020,Wholesale,USD,16,360,44,4,170.67,121.91,682.68,560.77
SO18230,5/15/2020,Wholesale,USD,2,186,27,6,293.07,209.34,1758.43,1549.09
SO18231,4/11/2020,Online,USD,2,286,45,8,423.17,302.26,3385.34,3083.08
SO18232,1/2/2020,Distributor,USD,7,316,16,3,263.17,187.98,789.5,601.52
SO18233,4/10/2020,Distributor,USD,14,215,14,1,396.75,283.39,396.75,113.36
SO18234,4/3/2020,Wholesale,USD,7,158,46,7,502.97,359.26,3520.76,3161.5
SO18235,2/3/2020,Online,USD,23,10,19,7,260.36,185.97,1822.51,1636.54
SO18236,3/12/2020,Online,USD,2,109,9,8,478.22,341.59,3825.77,3484.18
SO18237,1/31/2020,Wholesale,USD,25,6,19,10,195.95,139.96,1959.48,1819.52
SO18238,3/16/2020,In-Store,USD,21,73,2,6,398.51,284.65,2391.04,2106.39
SO18239,2/21/2020,In-Store,USD,4,294,22,3,314.55,224.68,943.66,718.98
SO18240,1/11/2020,Distributor,USD,18,364,27,10,216.44,154.6,2164.44,2009.83
SO18241,4/29/2020,Online,USD,24,43,38,4,402.12,287.23,1608.49,1321.26
SO18242,5/11/2020,In-Store,USD,19,216,12,5,640.71,457.65,3203.56,2745.91
SO18243,1/18/2020,Wholesale,USD,23,303,31,10,638.01,455.72,6380.07,5924.35
SO18244,2/26/2020,In-Store,USD,5,220,33,5,229.12,163.66,1145.59,981.94
SO18245,2/11/2020,Online,USD,19,185,26,8,546.22,390.16,4369.79,3979.63
SO18246,3/12/2020,In-Store,USD,18,20,44,6,288.28,205.91,1729.67,1523.76
SO18247,2/21/2020,Wholesale,USD,7,291,6,4,578.94,413.53,2315.77,1902.24
SO18248,4/30/2020,Wholesale,USD,17,314,45,5,373.66,266.9,1868.29,1601.39
SO18249,5/30/2020,In-Store,USD,18,193,46,5,335.83,239.88,1679.15,1439.27
SO18250,4/8/2020,Online,USD,24,320,16,1,375.04,267.89,375.04,107.15
SO18251,1/17/2020,In-Store,USD,13,344,9,9,574.17,410.12,5167.53,4757.41
SO18252,5/8/2020,In-Store,USD,11,314,11,6,247.68,176.91,1486.07,1309.16
SO18253,5/23/2020,In-Store,USD,11,167,46,9,257.9,184.22,2321.13,2136.91
SO18254,4/10/2020,Distributor,USD,22,194,2,7,598.67,427.62,4190.67,3763.05
SO18255,4/10/2020,Online,USD,12,322,7,5,560,400,2799.99,2399.99
SO18256,4/12/2020,Distributor,USD,14,209,19,6,449.33,320.95,2695.96,2375.01
SO18257,2/13/2020,Online,USD,10,352,24,4,302.81,216.3,1211.25,994.96
SO18258,3/1/2020,In-Store,USD,15,128,28,1,643.62,459.73,643.62,183.89
SO18259,3/3/2020,Distributor,USD,24,251,19,8,512.36,365.97,4098.87,3732.9
SO18260,5/1/2020,Online,USD,13,220,6,2,455.86,325.62,911.73,586.11
SO18261,1/1/2020,Wholesale,USD,10,286,8,4,316.6,226.14,1266.38,1040.24
SO18262,2/2/2020,Online,USD,20,149,20,2,627.34,448.1,1254.68,806.58
SO18263,2/19/2020,Distributor,USD,21,75,35,6,611.21,436.58,3667.25,3230.67
SO18264,1/25/2020,Distributor,USD,13,75,39,9,635.48,453.92,5719.36,5265.44
SO18265,5/9/2020,Distributor,USD,19,259,12,8,478.47,341.77,3827.78,3486.02
SO18266,1/19/2020,Online,USD,25,239,46,8,168.74,120.53,1349.94,1229.41
SO18267,3/13/2020,Online,USD,19,240,45,3,528.16,377.26,1584.49,1207.23
SO18268,2/23/2020,Online,USD,10,206,44,6,376.4,268.86,2258.42,1989.56
SO18269,4/2/2020,Wholesale,USD,8,282,44,7,400.62,286.15,2804.31,2518.16
SO18270,1/20/2020,In-Store,USD,20,111,3,3,587.87,419.9,1763.6,1343.69
SO18271,5/12/2020,In-Store,USD,24,158,29,7,342.39,244.56,2396.74,2152.17
SO18272,1/24/2020,In-Store,USD,9,105,25,6,349.18,249.41,2095.07,1845.66
SO18273,3/13/2020,Online,USD,3,254,32,5,357.16,255.12,1785.81,1530.69
SO18274,5/19/2020,Wholesale,USD,15,181,24,4,216.86,154.9,867.45,712.55
SO18275,3/22/2020,Distributor,USD,5,74,11,10,579.75,414.11,5797.52,5383.41
SO18276,2/16/2020,In-Store,USD,18,68,43,9,385.29,275.21,3467.63,3192.42
SO18277,5/5/2020,Distributor,USD,22,223,2,1,634.48,453.2,634.48,181.28
SO18278,4/19/2020,Distributor,USD,12,58,7,7,357.19,255.13,2500.32,2245.18
SO18279,5/8/2020,Online,USD,11,84,24,4,373.19,266.56,1492.76,1226.2
SO18280,3/17/2020,In-Store,USD,19,106,38,8,486.98,347.84,3895.81,3547.97
SO18281,1/18/2020,Wholesale,USD,1,364,22,9,505.68,361.2,4551.14,4189.94
SO18282,3/10/2020,Wholesale,USD,9,64,38,10,340.06,242.9,3400.6,3157.7
SO18283,1/14/2020,Wholesale,USD,23,347,45,6,257.37,183.84,1544.24,1360.4
SO18284,4/13/2020,Distributor,USD,5,39,23,4,459.29,328.06,1837.16,1509.1
SO18285,1/18/2020,Online,USD,1,322,30,2,336.4,240.29,672.81,432.52
SO18286,1/20/2020,In-Store,USD,8,274,38,8,227.15,162.25,1817.22,1654.97
SO18287,2/17/2020,Online,USD,11,289,32,2,579.58,413.99,1159.16,745.17
SO18288,3/19/2020,In-Store,USD,19,53,19,10,168.46,120.33,1684.56,1564.23
SO18289,2/23/2020,In-Store,USD,16,113,40,7,308.8,220.57,2161.57,1941
SO18290,3/13/2020,Wholesale,USD,8,22,26,6,630.56,450.4,3783.36,3332.96
SO18291,2/29/2020,Online,USD,3,100,25,6,536.85,383.46,3221.09,2837.63
SO18292,1/30/2020,Wholesale,USD,13,247,40,10,426.42,304.59,4264.25,3959.66
SO18293,5/2/2020,Online,USD,19,15,36,8,272.81,194.87,2182.5,1987.63
SO18294,5/6/2020,In-Store,USD,2,59,20,2,152.99,109.28,305.98,196.7
SO18295,2/23/2020,In-Store,USD,1,116,18,4,344.36,245.97,1377.44,1131.47
SO18296,3/8/2020,Online,USD,11,271,1,8,493.71,352.65,3949.72,3597.07
SO18297,5/16/2020,Online,USD,5,182,13,9,223.71,159.79,2013.41,1853.61
SO18298,2/16/2020,Wholesale,USD,4,38,47,6,468.23,334.45,2809.38,2474.93
SO18299,5/27/2020,Distributor,USD,13,305,33,8,523.08,373.63,4184.67,3811.04
SO18300,4/27/2020,Wholesale,USD,7,158,16,10,216.49,154.63,2164.86,2010.22
SO18301,4/7/2020,Online,USD,6,352,38,7,403.83,288.45,2826.82,2538.37
SO18302,1/20/2020,Online,USD,10,121,13,5,504.83,360.59,2524.15,2163.56
SO18303,3/26/2020,In-Store,USD,26,196,20,8,310.66,221.9,2485.3,2263.4
SO18304,1/1/2020,Wholesale,USD,9,148,39,1,284.87,203.48,284.87,81.39
SO18305,1/21/2020,In-Store,USD,17,16,35,2,527.6,376.85,1055.19,678.34
SO18306,2/22/2020,Wholesale,USD,15,121,23,8,274.08,195.77,2192.6,1996.84
SO18307,1/18/2020,Wholesale,USD,9,15,44,7,205.56,146.83,1438.91,1292.08
SO18308,1/6/2020,Wholesale,USD,26,232,1,2,612.53,437.52,1225.06,787.54
SO18309,2/6/2020,In-Store,USD,19,139,5,8,634.79,453.42,5078.31,4624.89
SO18310,4/8/2020,Distributor,USD,6,187,41,6,314.18,224.41,1885.08,1660.67
SO18311,3/25/2020,In-Store,USD,24,66,27,2,628.44,448.89,1256.88,808
SO18312,5/11/2020,Distributor,USD,25,158,42,8,344.53,246.1,2756.27,2510.18
SO18313,3/26/2020,Distributor,USD,2,214,23,2,566.07,404.33,1132.13,727.8
SO18314,3/28/2020,Wholesale,USD,22,128,44,4,257.74,184.1,1030.97,846.87
SO18315,2/28/2020,Online,USD,7,213,47,2,207.83,148.45,415.66,267.21
SO18316,5/4/2020,Online,USD,8,267,7,6,495.38,353.84,2972.29,2618.45
SO18317,4/3/2020,Wholesale,USD,22,162,16,5,565.72,404.08,2828.58,2424.5
SO18318,5/9/2020,In-Store,USD,8,286,31,2,530.45,378.89,1060.9,682
SO18319,3/10/2020,Wholesale,USD,26,184,8,1,202.99,144.99,202.99,58
SO18320,1/21/2020,Wholesale,USD,6,207,36,4,199.36,142.4,797.46,655.05
SO18321,2/19/2020,Online,USD,5,141,16,5,506.69,361.92,2533.45,2171.53
SO18322,1/10/2020,In-Store,USD,9,308,16,7,167.02,119.3,1169.14,1049.84
SO18323,1/16/2020,Online,USD,19,331,17,8,535.04,382.17,4280.33,3898.16
SO18324,4/9/2020,In-Store,USD,14,321,34,1,601.13,429.38,601.13,171.75
SO18325,4/12/2020,Online,USD,26,64,6,8,242.85,173.46,1942.8,1769.33
SO18326,3/20/2020,Distributor,USD,19,203,16,4,263.43,188.16,1053.71,865.55
SO18327,3/3/2020,Online,USD,12,283,25,9,452.41,323.15,4071.67,3748.52
SO18328,5/14/2020,Distributor,USD,26,182,47,10,354.51,253.22,3545.14,3291.92
SO18329,4/18/2020,In-Store,USD,22,317,13,5,587.5,419.64,2937.48,2517.84
SO18330,3/7/2020,Online,USD,2,25,14,5,540.34,385.95,2701.68,2315.72
SO18331,5/10/2020,Wholesale,USD,8,262,39,3,323.4,231,970.21,739.21
SO18332,2/10/2020,Online,USD,7,159,42,7,264.62,189.02,1852.37,1663.36
SO18333,4/18/2020,In-Store,USD,2,367,21,3,409.13,292.23,1227.38,935.15
SO18334,2/11/2020,Online,USD,12,24,22,9,540.81,386.29,4867.26,4480.97
SO18335,1/12/2020,Wholesale,USD,1,283,23,4,548.15,391.53,2192.59,1801.06
SO18336,4/8/2020,Wholesale,USD,16,139,24,5,540.16,385.83,2700.8,2314.97
SO18337,4/9/2020,In-Store,USD,13,27,42,4,365.46,261.04,1461.83,1200.79
SO18338,3/3/2020,Wholesale,USD,26,138,20,9,452.26,323.04,4070.32,3747.28
SO18339,5/31/2020,Distributor,USD,11,183,43,4,595.71,425.51,2382.83,1957.33
SO18340,1/16/2020,Distributor,USD,18,172,25,9,174.99,124.99,1574.91,1449.91
SO18341,5/19/2020,Distributor,USD,21,83,7,5,249.69,178.35,1248.43,1070.09
SO18342,1/7/2020,Distributor,USD,18,325,43,1,550.66,393.33,550.66,157.33
SO18343,1/20/2020,Online,USD,11,110,45,5,170.48,121.77,852.39,730.62
SO18344,5/16/2020,Online,USD,10,115,11,7,462.99,330.71,3240.92,2910.21
SO18345,2/3/2020,In-Store,USD,20,75,45,5,470.01,335.72,2350.04,2014.32
SO18346,2/14/2020,Distributor,USD,19,249,47,5,269,192.14,1344.98,1152.84
SO18347,1/23/2020,Online,USD,21,367,22,9,503.83,359.88,4534.47,4174.59
SO18348,5/1/2020,Wholesale,USD,8,90,35,8,622.11,444.36,4976.87,4532.5
SO18349,5/10/2020,Online,USD,9,205,24,1,648.38,463.13,648.38,185.25
SO18350,4/2/2020,In-Store,USD,15,151,19,9,396.96,283.54,3572.62,3289.08
SO18351,4/24/2020,In-Store,USD,24,247,12,8,260,185.71,2079.98,1894.26
SO18352,3/26/2020,Wholesale,USD,2,313,25,7,557.71,398.36,3903.96,3505.59
SO18353,1/18/2020,In-Store,USD,26,35,41,7,348.53,248.95,2439.69,2190.74
SO18354,3/7/2020,Distributor,USD,25,356,13,7,395.9,282.79,2771.32,2488.53
SO18355,4/16/2020,Distributor,USD,22,267,2,4,585.22,418.01,2340.87,1922.86
SO18356,4/16/2020,In-Store,USD,6,269,13,9,244.13,174.38,2197.19,2022.81
SO18357,1/2/2020,Distributor,USD,18,215,33,9,430.24,307.31,3872.16,3564.85
SO18358,1/11/2020,Wholesale,USD,13,132,45,6,348.06,248.61,2088.33,1839.72
SO18359,1/25/2020,Online,USD,19,82,38,7,262.13,187.24,1834.91,1647.67
SO18360,3/20/2020,Distributor,USD,8,187,35,5,233.54,166.81,1167.69,1000.88
SO18361,1/31/2020,Online,USD,14,263,8,3,520.85,372.04,1562.56,1190.52
SO18362,5/1/2020,Distributor,USD,26,305,8,8,525.96,375.69,4207.72,3832.03
SO18363,2/14/2020,Wholesale,USD,8,168,21,10,508.4,363.14,5084,4720.86
SO18364,2/24/2020,Distributor,USD,23,38,7,10,285.98,204.27,2859.77,2655.5
SO18365,2/4/2020,Online,USD,7,107,11,10,620.03,442.88,6200.32,5757.44
SO18366,2/21/2020,Wholesale,USD,18,106,21,5,586.2,418.72,2931.01,2512.29
SO18367,1/10/2020,Distributor,USD,19,291,25,1,381.63,272.59,381.63,109.04
SO18368,1/19/2020,Online,USD,7,89,29,9,629.72,449.8,5667.46,5217.66
SO18369,5/24/2020,Distributor,USD,13,253,1,9,324.78,231.98,2923,2691.01
SO18370,3/3/2020,In-Store,USD,3,335,31,1,391.32,279.51,391.32,111.8
SO18371,2/22/2020,In-Store,USD,17,269,16,1,325.48,232.49,325.48,92.99
SO18372,1/4/2020,Distributor,USD,7,85,1,6,340.83,243.45,2044.96,1801.51
SO18373,2/9/2020,In-Store,USD,11,203,27,4,183.7,131.22,734.81,603.59
SO18374,4/14/2020,Distributor,USD,19,26,2,10,456.04,325.74,4560.37,4234.63
SO18375,2/2/2020,Wholesale,USD,16,91,15,10,330.08,235.77,3300.81,3065.04
SO18376,4/7/2020,In-Store,USD,2,354,42,4,357,255,1427.99,1172.99
SO18377,1/2/2020,Online,USD,26,281,36,4,170.54,121.81,682.16,560.35
SO18378,5/13/2020,Distributor,USD,7,163,13,5,514.73,367.66,2573.64,2205.98
SO18379,3/23/2020,Distributor,USD,16,131,26,8,221.65,158.32,1773.18,1614.86
SO18380,1/23/2020,Distributor,USD,18,72,37,5,604.63,431.88,3023.13,2591.25
SO18381,2/6/2020,Wholesale,USD,22,231,25,5,286.91,204.94,1434.55,1229.62
SO18382,1/28/2020,Wholesale,USD,26,154,38,4,218.09,155.78,872.36,716.58
SO18383,5/8/2020,In-Store,USD,20,353,29,9,578.39,413.14,5205.55,4792.41
SO18384,5/6/2020,In-Store,USD,7,17,35,9,257.14,183.67,2314.3,2130.62
SO18385,4/7/2020,In-Store,USD,24,126,16,3,288.34,205.96,865.01,659.06
SO18386,5/13/2020,Online,USD,11,270,29,9,456.11,325.79,4105.01,3779.22
SO18387,2/20/2020,Online,USD,18,333,34,8,264.66,189.04,2117.28,1928.24
SO18388,5/13/2020,In-Store,USD,2,286,3,9,623.59,445.42,5612.32,5166.9
SO18389,2/2/2020,In-Store,USD,3,250,40,5,537.51,383.94,2687.57,2303.64
SO18390,2/7/2020,In-Store,USD,6,135,2,5,297.28,212.34,1486.4,1274.06
SO18391,2/7/2020,Online,USD,13,121,43,4,603.31,430.93,2413.23,1982.3
SO18392,2/28/2020,Online,USD,9,297,14,4,647.44,462.46,2589.78,2127.32
SO18393,2/9/2020,Distributor,USD,7,353,41,4,477.82,341.3,1911.28,1569.98
SO18394,4/13/2020,Online,USD,5,247,43,7,566.02,404.3,3962.17,3557.86
SO18395,3/6/2020,Wholesale,USD,18,81,36,10,154.36,110.26,1543.58,1433.33
SO18396,3/30/2020,Wholesale,USD,17,355,29,6,546.7,390.5,3280.2,2889.7
SO18397,3/29/2020,Online,USD,6,91,28,2,238.08,170.06,476.16,306.1
SO18398,1/18/2020,In-Store,USD,25,286,45,8,531.42,379.59,4251.37,3871.78
SO18399,1/28/2020,Distributor,USD,18,95,7,5,640.89,457.78,3204.44,2746.66
SO18400,3/8/2020,Wholesale,USD,8,9,8,3,569.2,406.57,1707.59,1301.02
SO18401,5/20/2020,Online,USD,15,292,3,8,358.59,256.13,2868.7,2612.56
SO18402,4/4/2020,Distributor,USD,6,82,21,7,232.16,165.83,1625.09,1459.26
SO18403,2/17/2020,Wholesale,USD,3,330,16,1,475.16,339.4,475.16,135.76
SO18404,2/21/2020,Distributor,USD,7,164,46,9,374.2,267.28,3367.76,3100.48
SO18405,4/12/2020,Wholesale,USD,1,281,37,10,640.37,457.41,6403.69,5946.28
SO18406,2/23/2020,Online,USD,2,310,2,10,421.71,301.22,4217.13,3915.91
SO18407,3/11/2020,Distributor,USD,3,248,15,2,434.03,310.02,868.06,558.04
SO18408,1/19/2020,In-Store,USD,1,154,41,9,543.21,388.01,4888.92,4500.91
SO18409,5/5/2020,Online,USD,17,62,39,10,622.7,444.78,6226.96,5782.17
SO18410,4/4/2020,Wholesale,USD,19,341,2,9,634.84,453.46,5713.57,5260.11
SO18411,4/19/2020,Wholesale,USD,22,298,18,2,441.57,315.4,883.13,567.73
SO18412,2/29/2020,Online,USD,26,40,39,2,208.09,148.64,416.18,267.55
SO18413,1/28/2020,In-Store,USD,22,25,39,1,185.85,132.75,185.85,53.1
SO18414,2/23/2020,Distributor,USD,7,216,30,7,385.25,275.18,2696.74,2421.56
SO18415,3/2/2020,Online,USD,7,8,43,1,484.96,346.4,484.96,138.56
SO18416,5/27/2020,Wholesale,USD,23,64,19,1,315.33,225.23,315.33,90.09
SO18417,4/30/2020,Online,USD,23,14,31,2,279.15,199.4,558.31,358.91
SO18418,4/12/2020,Distributor,USD,1,151,31,6,488.56,348.97,2931.34,2582.37
SO18419,1/26/2020,Online,USD,10,219,27,10,152.65,109.03,1526.48,1417.44
SO18420,4/18/2020,Wholesale,USD,16,201,28,8,502.66,359.04,4021.29,3662.24
SO18421,4/15/2020,Wholesale,USD,20,317,46,10,267.2,190.86,2672.05,2481.19
SO18422,5/8/2020,Wholesale,USD,16,130,19,10,502.51,358.94,5025.1,4666.16
SO18423,2/20/2020,Online,USD,11,274,23,8,301.72,215.52,2413.78,2198.27
SO18424,3/16/2020,Wholesale,USD,6,156,34,6,609.89,435.63,3659.32,3223.69
SO18425,5/3/2020,In-Store,USD,22,184,12,5,411.42,293.87,2057.11,1763.24
SO18426,2/24/2020,In-Store,USD,26,320,38,6,300.42,214.58,1802.51,1587.93
SO18427,3/6/2020,In-Store,USD,15,57,42,5,341.56,243.97,1707.79,1463.82
SO18428,3/14/2020,Distributor,USD,3,205,40,1,310.95,222.1,310.95,88.84
SO18429,1/31/2020,Wholesale,USD,9,98,44,2,468.8,334.86,937.6,602.74
SO18430,2/26/2020,Online,USD,25,117,38,7,266.87,190.62,1868.1,1677.48
SO18431,1/14/2020,In-Store,USD,15,303,1,4,151.7,108.36,606.81,498.45
SO18432,4/10/2020,Wholesale,USD,20,278,10,7,374.25,267.32,2619.75,2352.43
SO18433,3/14/2020,Online,USD,17,111,42,9,419.92,299.94,3779.25,3479.31
SO18434,2/19/2020,Wholesale,USD,16,215,3,8,616.68,440.49,4933.46,4492.97
SO18435,1/8/2020,Distributor,USD,1,56,4,5,622.03,444.31,3110.14,2665.83
SO18436,3/28/2020,Distributor,USD,6,238,45,2,541.26,386.61,1082.51,695.9
SO18437,3/27/2020,Wholesale,USD,1,101,10,8,320.22,228.73,2561.72,2333
SO18438,5/5/2020,Wholesale,USD,12,363,33,9,338.1,241.5,3042.87,2801.37
SO18439,3/23/2020,Wholesale,USD,16,90,29,9,310.11,221.51,2790.97,2569.46
SO18440,2/27/2020,Distributor,USD,8,259,11,4,536.3,383.07,2145.18,1762.12
SO18441,3/29/2020,Distributor,USD,17,119,2,2,276.5,197.5,553.01,355.51
SO18442,5/2/2020,Wholesale,USD,11,151,28,8,269.24,192.32,2153.95,1961.64
SO18443,5/7/2020,Online,USD,17,190,5,1,239.87,171.33,239.87,68.53
SO18444,1/11/2020,Online,USD,20,189,19,4,199.66,142.61,798.64,656.03
SO18445,1/11/2020,Distributor,USD,18,100,38,2,548.73,391.95,1097.47,705.52
SO18446,5/16/2020,Distributor,USD,5,256,33,5,287.84,205.6,1439.21,1233.6
SO18447,1/12/2020,Distributor,USD,26,186,38,10,308.47,220.34,3084.71,2864.37
SO18448,1/3/2020,In-Store,USD,25,99,27,4,246.92,176.37,987.67,811.3
SO18449,3/15/2020,Distributor,USD,21,31,35,2,274.01,195.72,548.01,352.29
SO18450,1/16/2020,Distributor,USD,1,104,32,10,634.14,452.96,6341.43,5888.47
SO18451,2/24/2020,In-Store,USD,2,350,35,1,327.46,233.9,327.46,93.56
SO18452,4/22/2020,Distributor,USD,10,207,19,9,648.5,463.21,5836.49,5373.28
SO18453,5/10/2020,Online,USD,25,200,25,9,323.84,231.32,2914.57,2683.26
SO18454,4/7/2020,Online,USD,13,37,38,9,353.15,252.25,3178.35,2926.1
SO18455,1/11/2020,Distributor,USD,4,48,8,5,187.16,133.68,935.79,802.1
SO18456,5/16/2020,Wholesale,USD,23,144,1,3,637.52,455.37,1912.57,1457.2
SO18457,4/23/2020,Online,USD,6,90,12,7,274.7,196.21,1922.87,1726.66
SO18458,1/18/2020,Online,USD,17,261,5,6,371.06,265.04,2226.34,1961.3
SO18459,3/9/2020,Wholesale,USD,4,155,1,6,647.28,462.34,3883.68,3421.34
SO18460,3/28/2020,Distributor,USD,22,151,18,8,345.88,247.05,2767.01,2519.95
SO18461,3/13/2020,In-Store,USD,1,279,30,6,513.72,366.95,3082.34,2715.4
SO18462,5/17/2020,Distributor,USD,13,254,37,1,183.96,131.4,183.96,52.56
SO18463,3/7/2020,In-Store,USD,2,55,39,3,244.86,174.9,734.58,559.68
SO18464,4/30/2020,Online,USD,18,173,36,1,561.54,401.1,561.54,160.44
SO18465,3/23/2020,Online,USD,17,42,21,1,461.8,329.86,461.8,131.94
SO18466,5/1/2020,Online,USD,15,105,37,9,182.8,130.57,1645.23,1514.65
SO18467,4/20/2020,Distributor,USD,14,239,34,4,343.36,245.26,1373.45,1128.19
SO18468,2/10/2020,In-Store,USD,17,134,23,10,607.16,433.69,6071.61,5637.92
SO18469,2/23/2020,In-Store,USD,22,176,12,10,428.77,306.27,4287.74,3981.47
SO18470,5/14/2020,Online,USD,20,105,37,6,596.59,426.14,3579.56,3153.43
SO18471,1/17/2020,Distributor,USD,20,224,41,7,287.09,205.07,2009.66,1804.59
SO18472,3/7/2020,In-Store,USD,23,315,46,8,351.9,251.36,2815.2,2563.85
SO18473,1/28/2020,Distributor,USD,24,49,15,9,588,420,5291.99,4871.99
SO18474,4/16/2020,Distributor,USD,16,65,10,5,560.84,400.6,2804.21,2403.61
SO18475,1/8/2020,Online,USD,7,233,43,7,195.83,139.88,1370.82,1230.94
SO18476,4/17/2020,Online,USD,14,347,1,8,344.49,246.06,2755.91,2509.85
SO18477,2/20/2020,Online,USD,21,241,41,3,577.09,412.2,1731.26,1319.05
SO18478,4/2/2020,Online,USD,15,194,36,6,317.27,226.62,1903.64,1677.02
SO18479,3/19/2020,Online,USD,18,29,43,4,377.71,269.8,1510.85,1241.06
SO18480,5/31/2020,Online,USD,12,133,13,7,568.57,406.12,3979.97,3573.85
SO18481,4/5/2020,In-Store,USD,15,142,23,3,225.93,161.38,677.78,516.4
SO18482,3/8/2020,In-Store,USD,19,231,45,5,532.78,380.55,2663.88,2283.33
SO18483,1/9/2020,Wholesale,USD,24,49,19,4,366.39,261.7,1465.55,1203.84
SO18484,3/14/2020,In-Store,USD,23,134,1,9,325.26,232.33,2927.35,2695.02
SO18485,1/18/2020,In-Store,USD,5,48,42,4,409.96,292.83,1639.82,1347
SO18486,3/4/2020,Online,USD,17,143,1,8,240.61,171.86,1924.85,1752.99
SO18487,1/19/2020,Online,USD,10,51,30,10,588.39,420.28,5883.92,5463.64
SO18488,4/3/2020,Wholesale,USD,10,271,11,4,245.01,175.01,980.04,805.03
SO18489,5/29/2020,Distributor,USD,8,37,37,8,521.67,372.62,4173.35,3800.73
SO18490,2/4/2020,In-Store,USD,12,173,5,2,417.84,298.46,835.69,537.23
SO18491,4/8/2020,Wholesale,USD,14,64,14,5,648.81,463.43,3244.03,2780.6
SO18492,3/1/2020,Online,USD,8,20,35,4,416.64,297.6,1666.57,1368.97
SO18493,5/3/2020,Distributor,USD,18,49,7,6,576.38,411.7,3458.31,3046.6
SO18494,3/14/2020,Distributor,USD,11,248,30,6,173.09,123.63,1038.53,914.9
SO18495,5/14/2020,Wholesale,USD,22,324,9,9,247.13,176.52,2224.2,2047.68
SO18496,5/13/2020,In-Store,USD,2,73,40,6,645.71,461.22,3874.28,3413.06
SO18497,5/30/2020,Distributor,USD,11,51,29,3,437.26,312.33,1311.79,999.46
SO18498,2/19/2020,Wholesale,USD,9,221,44,1,574.42,410.3,574.42,164.12
SO18499,3/15/2020,Wholesale,USD,21,201,20,1,218.45,156.03,218.45,62.41
SO18500,5/23/2020,Distributor,USD,3,49,4,10,337.07,240.76,3370.69,3129.92
SO18501,3/6/2020,Distributor,USD,22,291,13,2,167.58,119.7,335.15,215.46
SO18502,2/18/2020,In-Store,USD,18,189,4,7,586.61,419.01,4106.28,3687.27
SO18503,5/2/2020,In-Store,USD,5,156,34,2,192.77,137.69,385.54,247.85
SO18504,2/19/2020,Wholesale,USD,22,333,7,1,506.68,361.92,506.68,144.77
SO18505,3/21/2020,Wholesale,USD,8,186,26,9,508.21,363.01,4573.88,4210.87
SO18506,4/1/2020,Wholesale,USD,15,185,9,4,648.54,463.25,2594.17,2130.93
SO18507,3/18/2020,In-Store,USD,19,115,44,3,387.74,276.96,1163.22,886.26
SO18508,5/7/2020,Wholesale,USD,22,342,11,8,407.73,291.24,3261.87,2970.64
SO18509,2/24/2020,In-Store,USD,15,228,19,9,474.44,338.88,4269.94,3931.06
SO18510,2/8/2020,Wholesale,USD,5,316,29,7,363.95,259.97,2547.67,2287.71
SO18511,2/28/2020,Distributor,USD,25,144,44,8,520.47,371.76,4163.73,3791.97
SO18512,5/23/2020,Online,USD,13,177,25,2,293.93,209.95,587.87,377.92
SO18513,1/19/2020,Distributor,USD,3,314,38,4,588.94,420.67,2355.78,1935.1
SO18514,5/29/2020,Distributor,USD,11,270,36,3,325.36,232.4,976.09,743.68
SO18515,3/4/2020,Distributor,USD,3,107,33,10,347.7,248.36,3477,3228.64
SO18516,3/13/2020,Wholesale,USD,18,176,47,3,300.1,214.36,900.31,685.95
SO18517,5/11/2020,Online,USD,21,8,22,1,228.08,162.91,228.08,65.17
SO18518,5/24/2020,In-Store,USD,21,2,40,6,556.29,397.35,3337.71,2940.36
SO18519,1/21/2020,Distributor,USD,18,156,26,2,331.21,236.58,662.41,425.84
SO18520,4/14/2020,Distributor,USD,21,182,18,10,450,321.43,4500.02,4178.59
SO18521,3/5/2020,Wholesale,USD,1,356,34,7,604.37,431.69,4230.61,3798.91
SO18522,5/29/2020,Distributor,USD,18,159,5,5,581.68,415.49,2908.42,2492.93
SO18523,1/26/2020,Distributor,USD,24,209,40,4,424.42,303.16,1697.67,1394.51
SO18524,3/13/2020,Online,USD,2,6,21,4,288.41,206,1153.62,947.62
SO18525,4/5/2020,Distributor,USD,19,291,39,7,359.31,256.65,2515.18,2258.53
SO18526,5/16/2020,Online,USD,11,20,8,1,625.67,446.91,625.67,178.76
SO18527,1/15/2020,Online,USD,14,252,36,9,487.31,348.08,4385.79,4037.72
SO18528,5/23/2020,Online,USD,25,356,25,2,642.44,458.88,1284.87,825.99
SO18529,4/23/2020,Online,USD,24,102,15,4,299.34,213.82,1197.38,983.56
SO18530,1/29/2020,Wholesale,USD,6,299,35,8,429.45,306.75,3435.62,3128.87
SO18531,3/16/2020,In-Store,USD,25,2,16,6,325.56,232.54,1953.36,1720.82
SO18532,1/22/2020,Distributor,USD,3,175,15,6,498.13,355.81,2988.81,2633
SO18533,2/1/2020,In-Store,USD,11,227,35,7,241.15,172.25,1688.07,1515.82
